#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BD5874
#Date Time: 2025-04-03 15:20:28.274.141.880
#Sample rate: 3.33333e+06Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 200 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 2 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
0.002654693339333934,-0.04614949644576265
0.002654993339333934,-0.04622898910523049
0.002655293339333934,-0.04599051112682695
0.002655593339333934,-0.04591101846735911
0.002655893339333934,-0.04622898910523049
0.002656193339333934,-0.04575203314842342
0.002656493339333934,-0.04559304782948802
0.002656793339333934,-0.04630848176469703
0.002657093339333933,-0.04599051112682753
0.002657393339333933,-0.04678543772150395
0.002657693339333934,-0.0457520331484227
0.002657993339333934,-0.04535456985108564
0.002658293339333934,-0.04614949644576236
0.002658593339333934,-0.04599051112682695
0.002658893339333934,-0.04591101846735911
0.002659193339333934,-0.04638797442416617
0.002659493339333934,-0.04583152580789127
0.002659793339333934,-0.04614949644576265
0.002660093339333934,-0.04654695974310187
0.002660393339333934,-0.04591101846735911
0.002660693339333934,-0.04607000378629479
0.002660993339333934,-0.04686493038097324
0.002661293339333934,-0.04670594506203755
0.002661593339333934,-0.04710340835937678
0.002661893339333934,-0.04813681293245876
0.002662193339333934,-0.04781884229458796
0.002662493339333933,-0.04813681293245819
0.002662793339333933,-0.04829579825139416
0.002663093339333934,-0.04821630559192762
0.002663393339333934,-0.04877275420820108
0.002663693339333934,-0.04853427622979683
0.002663993339333934,-0.04789833495405681
0.002664293339333934,-0.04877275420820151
0.002664593339333934,-0.04885224686766935
0.002664893339333934,-0.04885224686766935
0.002665193339333934,-0.04877275420820151
0.002665493339333934,-0.047500871656716
0.002665793339333934,-0.04805732027299091
0.002666093339333934,-0.04837529091086229
0.002666393339333934,-0.04789833495405522
0.002666693339333934,-0.04734188633778032
0.002666993339333934,-0.04813681293245876
0.002667293339333934,-0.0467854377215054
0.002667593339333934,-0.04686493038097309
0.002667893339333934,-0.04694442304044095
0.002668193339333933,-0.04583152580789329
0.002668493339333933,-0.04599051112682666
0.002668793339333934,-0.04527507719161664
0.002669093339333934,-0.04543406251055248
0.002669393339333934,-0.04567254048895426
0.002669693339333934,-0.04495710655374498
0.002669993339333934,-0.0444801505969379
0.002670293339333934,-0.04575203314842342
0.002670593339333934,-0.04511609187268066
0.002670893339333934,-0.04455964325640575
0.002671193339333934,-0.0446391359158736
0.002671493339333934,-0.04495710655374498
0.002671793339333934,-0.04495710655374498
0.002672093339333934,-0.04495710655374498
0.002672393339333934,-0.04440065793747006
0.002672693339333934,-0.04495710655374498
0.002672993339333934,-0.04511609187268066
0.002673293339333934,-0.04455964325640677
0.002673593339333933,-0.04519558453214734
0.002673893339333933,-0.0451955845321485
0.002674193339333934,-0.04463913591587389
0.002674493339333934,-0.04479812123480986
0.002674793339333934,-0.04511609187267994
0.002675093339333934,-0.04471862857534332
0.002675393339333934,-0.04575203314842342
0.002675693339333934,-0.0451955845321485
0.002675993339333934,-0.04527507719161634
0.002676293339333934,-0.04495710655374498
0.002676593339333934,-0.04503659921321282
0.002676893339333934,-0.04503659921321282
0.002677193339333934,-0.04607000378629479
0.002677493339333934,-0.04622898910523049
0.002677793339333934,-0.0467854377215054
0.002678093339333934,-0.047500871656716
0.002678393339333934,-0.04813681293245876
0.002678693339333934,-0.04853427622979727
0.002678993339333934,-0.04877275420820108
0.002679293339333933,-0.04909072484607232
0.002679593339333933,-0.0494086954839437
0.002679893339333934,-0.04956768080287996
0.002680193339333934,-0.04956768080288213
0.002680493339333934,-0.05076007069489633
0.002680793339333934,-0.05004463675968704
0.002681093339333934,-0.0505215927164941
0.002681393339333934,-0.05083956335436549
0.002681693339333934,-0.05068057803542979
0.002681993339333934,-0.05123702665170471
0.002682293339333934,-0.05179347526797962
0.002682593339333934,-0.052111445905851
0.002682893339333934,-0.05274738718159375
0.002683193339333934,-0.05234992388425452
0.002683493339333934,-0.05187296792744746
0.002683793339333934,-0.05322434313840083
0.002684093339333934,-0.05290637250052944
0.002684393339333934,-0.05282687984106175
0.002684693339333933,-0.05298586515999699
0.002684993339333933,-0.05227043122478799
0.002685293339333934,-0.05282687984106001
0.002685593339333934,-0.05195246058691371
0.002685893339333934,-0.05107804133276973
0.002686193339333934,-0.05147550463010823
0.002686493339333934,-0.05187296792744746
0.002686793339333934,-0.05115753399223685
0.002687093339333934,-0.05179347526797962
0.002687393339333934,-0.05155499728957608
0.002687693339333934,-0.05068057803542979
0.002687993339333934,-0.05147550463010823
0.002688293339333934,-0.05147550463010823
0.002688593339333934,-0.05115753399223685
0.002688893339333934,-0.05171398260851177
0.002689193339333934,-0.05131651931117255
0.002689493339333934,-0.05155499728957608
0.002689793339333934,-0.05234992388425308
0.002690093339333934,-0.05171398260851293
0.002690393339333933,-0.05195246058691486
0.002690693339333933,-0.0526678945221246
0.002690993339333934,-0.05203195324638402
0.002691293339333934,-0.05250890920319225
0.002691593339333934,-0.05362180643573874
0.002691893339333934,-0.05290637250052944
0.002692193339333934,-0.05322434313840083
0.002692493339333934,-0.05370129909520789
0.002692793339333934,-0.05354231377627219
0.002693093339333934,-0.05386028441414357
0.002693393339333934,-0.05354231377627219
0.002693693339333934,-0.05306535781946513
0.002693993339333934,-0.05386028441414357
0.002694293339333934,-0.05409876239254711
0.002694593339333934,-0.05298586515999729
0.002694893339333934,-0.05298586515999729
0.002695193339333934,-0.05298586515999729
0.002695493339333934,-0.05298586515999729
0.002695793339333933,-0.05322434313840039
0.002696093339333933,-0.05274738718159461
0.002696393339333934,-0.05203195324638533
0.002696693339333934,-0.05322434313839967
0.002696993339333934,-0.05258840186265589
0.002697293339333934,-0.05139601197064039
0.002697593339333934,-0.05354231377627219
0.002697893339333934,-0.05274738718159375
0.002698193339333934,-0.052111445905851
0.002698493339333934,-0.05314485047893297
0.002698793339333934,-0.05314485047893297
0.002699093339333934,-0.05242941654372238
0.002699393339333934,-0.05417825505201496
0.002699693339333934,-0.05203195324638316
0.002699993339333934,-0.05306535781946513
0.002700293339333934,-0.05465521100882202
0.002700593339333934,-0.05386028441414357
0.002700893339333934,-0.05473470366828829
0.002701193339333934,-0.05552963026296688
0.002701493339333933,-0.05417825505201741
0.002701793339333933,-0.05537064494403045
0.002702093339333934,-0.05529115228456305
0.002702393339333934,-0.05433724037095295
0.002702693339333934,-0.05560912292243501
0.002702993339333934,-0.0549731816466934
0.002703293339333934,-0.05465521100882202
0.002703593339333934,-0.05584760090083969
0.002703893339333934,-0.05489368898722556
0.002704193339333934,-0.05465521100882202
0.002704493339333934,-0.05592709356030755
0.002704793339333934,-0.05465521100882202
0.002705093339333934,-0.0542577477114828
0.002705393339333934,-0.05537064494403263
0.002705693339333934,-0.05393977707361142
0.002705993339333934,-0.05457571834935418
0.002706293339333934,-0.05552963026296832
0.002706593339333934,-0.05425774771148511
0.002706893339333933,-0.0549731816466921
0.002707193339333933,-0.05481419632775801
0.002707493339333934,-0.05449622568988923
0.002707793339333934,-0.05608607887924193
0.002708093339333934,-0.05537064494403147
0.002708393339333934,-0.05473470366828988
0.002708693339333934,-0.05600658621977539
0.002708993339333934,-0.05560912292243617
0.002709293339333934,-0.05568861558190401
0.002709593339333934,-0.05640404951711461
0.002709893339333934,-0.05640404951711461
0.002710193339333934,-0.05696049813338952
0.002710493339333934,-0.05735796143072874
0.002710793339333934,-0.05719897611179306
0.002711093339333934,-0.05735796143072874
0.002711393339333934,-0.05775542472806797
0.002711693339333934,-0.05735796143072874
0.002711993339333934,-0.05743745409019644
0.002712293339333934,-0.05759643940913199
0.002712593339333933,-0.05696049813339068
0.002712893339333933,-0.05767593206859882
0.002713193339333934,-0.05648354217658289
0.002713493339333934,-0.05672202015498657
0.002713793339333934,-0.05703999079285679
0.002714093339333934,-0.05672202015498599
0.002714393339333934,-0.05719897611179306
0.002714693339333934,-0.05688100547392168
0.002714993339333934,-0.05664252749551814
0.002715293339333934,-0.05648354217658245
0.002715593339333934,-0.05696049813338952
0.002715893339333934,-0.05711948345232522
0.002716193339333934,-0.05735796143072874
0.002716493339333934,-0.0572784687712609
0.002716793339333934,-0.05664252749551814
0.002717093339333934,-0.0572784687712609
0.002717393339333934,-0.05664252749551814
0.002717693339333934,-0.05719897611179205
0.002717993339333933,-0.05815288802540546
0.002718293339333933,-0.0575169467496656
0.002718593339333934,-0.05807339536594036
0.002718893339333934,-0.05862984398221339
0.002719193339333934,-0.05815288802540835
0.002719493339333934,-0.05878882930114995
0.002719793339333934,-0.05926578525795702
0.002720093339333934,-0.05831187334434289
0.002720393339333934,-0.05902730727955348
0.002720693339333934,-0.05902730727955348
0.002720993339333934,-0.05831187334434289
0.002721293339333934,-0.05878882930114995
0.002721593339333934,-0.05831187334434289
0.002721893339333934,-0.05823238068487503
0.002722193339333934,-0.05847085866327857
0.002722493339333934,-0.05767593206860012
0.002722793339333934,-0.05783491738753581
0.002723093339333934,-0.05862984398221281
0.002723393339333934,-0.05751694674966647
0.002723693339333933,-0.05783491738753523
0.002723993339333933,-0.05902730727955131
0.002724293339333934,-0.05727846877126249
0.002724593339333934,-0.0581528880254069
0.002724893339333934,-0.05799390270647035
0.002725193339333934,-0.05735796143072874
0.002725493339333934,-0.05886832196061779
0.002725793339333934,-0.05799390270647151
0.002726093339333934,-0.05719897611179306
0.002726393339333934,-0.05847085866327857
0.002726693339333934,-0.05847085866327857
0.002726993339333934,-0.05791441004700366
0.002727293339333934,-0.060299189831039
0.002727593339333934,-0.05870933664168211
0.002727893339333934,-0.05886832196061779
0.002728193339333934,-0.06053766780944253
0.002728493339333934,-0.05894781462008564
0.002728793339333934,-0.05910679993902104
0.002729093339333933,-0.06077614578784303
0.002729393339333933,-0.05910679993902437
0.002729693339333934,-0.05942477057689386
0.002729993339333934,-0.06006071185263301
0.002730293339333934,-0.05870933664168298
0.002730593339333934,-0.05918629259848918
0.002730893339333934,-0.05902730727955348
0.002731193339333934,-0.05775542472806797
0.002731493339333934,-0.05878882930114995
0.002731793339333934,-0.05815288802540719
0.002732093339333934,-0.05735796143072874
0.002732393339333934,-0.05751694674966444
0.002732693339333934,-0.05711948345232522
0.002732993339333934,-0.05552963026296832
0.002733293339333934,-0.05632455685764677
0.002733593339333934,-0.0549731816466934
0.002733893339333934,-0.05473470366828988
0.002734193339333934,-0.05576810824136997
0.002734493339333934,-0.05441673303042095
0.002734793339333933,-0.05386028441414459
0.002735093339333934,-0.05497318164669051
0.002735393339333934,-0.05338332845733666
0.002735693339333934,-0.05346282111680638
0.002735993339333934,-0.05457571834935245
0.002736293339333934,-0.05362180643574005
0.002736593339333934,-0.05433724037095064
0.002736893339333934,-0.05433724037095064
0.002737193339333934,-0.05393977707361142
0.002737493339333934,-0.05370129909520789
0.002737793339333934,-0.05393977707361142
0.002738093339333934,-0.05354231377627219
0.002738393339333934,-0.05386028441414357
0.002738693339333934,-0.05401926973307927
0.002738993339333934,-0.05322434313840083
0.002739293339333934,-0.05370129909520789
0.002739593339333934,-0.05330383579786867
0.002739893339333934,-0.05258840186265937
0.002740193339333933,-0.05298586515999656
0.002740493339333933,-0.05227043122478799
0.002740793339333934,-0.05099854867330276
0.002741093339333934,-0.05187296792744601
0.002741393339333934,-0.05107804133276757
0.002741693339333934,-0.05028311473809056
0.002741993339333934,-0.05147550463010823
0.002742293339333934,-0.05234992388425452
0.002742593339333934,-0.05298586515999729
0.002742893339333934,-0.0528268798410616
0.002743193339333934,-0.05298586515999729
0.002743493339333934,-0.05417825505201496
0.002743793339333934,-0.05481419632775772
0.002744093339333934,-0.05465521100882202
0.002744393339333934,-0.05552963026296832
0.002744693339333934,-0.05600658621977539
0.002744993339333934,-0.05584760090083969
0.002745293339333934,-0.0564040495171136
0.002745593339333934,-0.05632455685764692
0.002745893339333933,-0.05608607887924367
0.002746193339333934,-0.05751694674966575
0.002746493339333934,-0.05823238068487315
0.002746793339333934,-0.05719897611179479
0.002747093339333934,-0.05815288802540835
0.002747393339333934,-0.05878882930114995
0.002747693339333934,-0.0594247705768927
0.002747993339333934,-0.06021969717157116
0.002748293339333934,-0.06014020451210331
0.002748593339333934,-0.05974274121476408
0.002748893339333934,-0.06045817514997469
0.002749193339333934,-0.06006071185263546
0.002749493339333934,-0.06006071185263546
0.002749793339333934,-0.0594247705768927
0.002750093339333934,-0.05894781462008564
0.002750393339333934,-0.05918629259848918
0.002750693339333934,-0.05815288802540719
0.002750993339333934,-0.05743745409019789
0.002751293339333933,-0.05727846877126119
0.002751593339333933,-0.0565630348360516
0.002751893339333934,-0.05664252749551713
0.002752193339333934,-0.05608607887924367
0.002752493339333934,-0.05632455685764721
0.002752793339333934,-0.0565630348360503
0.002753093339333934,-0.05680151281445384
0.002753393339333934,-0.05648354217658245
0.002753693339333934,-0.0572784687712609
0.002753993339333934,-0.05648354217658245
0.002754293339333934,-0.05632455685764677
0.002754593339333934,-0.05703999079285736
0.002754893339333934,-0.05640404951711461
0.002755193339333934,-0.05648354217658245
0.002755493339333934,-0.0572784687712609
0.002755793339333934,-0.05616557153871107
0.002756093339333934,-0.05703999079285736
0.002756393339333934,-0.05719897611179277
0.002756693339333934,-0.05632455685764836
0.002756993339333933,-0.05711948345232377
0.002757293339333934,-0.05680151281445354
0.002757593339333934,-0.05664252749552146
0.002757893339333934,-0.0584708586632764
0.002758193339333934,-0.05727846877126076
0.002758493339333934,-0.05719897611179306
0.002758793339333934,-0.05807339536593935
0.002759093339333934,-0.05711948345232522
0.002759393339333934,-0.05767593206860012
0.002759693339333934,-0.05831187334434289
0.002759993339333934,-0.05703999079285736
0.002760293339333934,-0.05711948345232522
0.002760593339333934,-0.05815288802540719
0.002760893339333934,-0.05672202015498599
0.002761193339333934,-0.05751694674966444
0.002761493339333934,-0.05711948345232522
0.002761793339333934,-0.05672202015498599
0.002762093339333934,-0.05703999079285679
0.002762393339333933,-0.05696049813338967
0.002762693339333933,-0.05680151281445413
0.002762993339333934,-0.05711948345232305
0.002763293339333934,-0.0559270935603074
0.002763593339333934,-0.05584760090084215
0.002763893339333934,-0.05719897611179306
0.002764193339333934,-0.05624506419817892
0.002764493339333934,-0.05624506419817892
0.002764793339333934,-0.05688100547392168
0.002765093339333934,-0.05632455685764677
0.002765393339333934,-0.05624506419817892
0.002765693339333934,-0.05703999079285736
0.002765993339333934,-0.05664252749551814
0.002766293339333934,-0.05664252749551814
0.002766593339333934,-0.05759643940913228
0.002766893339333934,-0.05791441004700366
0.002767193339333934,-0.05767593206860012
0.002767493339333934,-0.05862984398221252
0.002767793339333934,-0.05831187334434346
0.002768093339333933,-0.05807339536593979
0.002768393339333934,-0.0583118733443413
0.002768693339333934,-0.05743745409019745
0.002768993339333934,-0.05791441004700309
0.002769293339333934,-0.05759643940913112
0.002769593339333934,-0.05696049813338952
0.002769893339333934,-0.05743745409019659
0.002770193339333934,-0.05775542472806797
0.002770493339333934,-0.05664252749551814
0.002770793339333934,-0.05775542472806797
0.002771093339333934,-0.05751694674966444
0.002771393339333934,-0.05680151281445384
0.002771693339333934,-0.05839136600381073
0.002771993339333934,-0.05719897611179306
0.002772293339333934,-0.05648354217658245
0.002772593339333934,-0.05711948345232522
0.002772893339333934,-0.05680151281445384
0.002773193339333934,-0.05696049813338923
0.002773493339333933,-0.05783491738753422
0.002773793339333933,-0.05703999079285881
0.002774093339333934,-0.05735796143073033
0.002774393339333934,-0.05823238068487446
0.002774693339333934,-0.05791441004700352
0.002774993339333934,-0.05783491738753581
0.002775293339333934,-0.05791441004700366
0.002775593339333934,-0.05743745409019659
0.002775893339333934,-0.05894781462008564
0.002776193339333934,-0.0594247705768927
0.002776493339333934,-0.05847085866327857
0.002776793339333934,-0.05934527791742486
0.002777093339333934,-0.0595837558958284
0.002777393339333934,-0.05894781462008564
0.002777693339333934,-0.05934527791742486
0.002777993339333934,-0.05926578525795702
0.002778293339333934,-0.05870933664168211
0.002778593339333934,-0.0588683219606175
0.002778893339333934,-0.05807339536594079
0.002779193339333933,-0.05783491738753625
0.002779493339333934,-0.0579939027064702
0.002779793339333934,-0.05727846877126249
0.002780093339333934,-0.05815288802540675
0.002780393339333934,-0.0579144100470028
0.002780693339333934,-0.05743745409019659
0.002780993339333934,-0.05783491738753581
0.002781293339333934,-0.05751694674966444
0.002781593339333934,-0.05807339536593935
0.002781893339333934,-0.05807339536593935
0.002782193339333934,-0.05751694674966444
0.002782493339333934,-0.05791441004700366
0.002782793339333934,-0.05775542472806797
0.002783093339333934,-0.05719897611179306
0.002783393339333934,-0.05719897611179306
0.002783693339333934,-0.05783491738753581
0.002783993339333934,-0.05799390270647151
0.002784293339333934,-0.05878882930114851
0.002784593339333933,-0.05862984398221455
0.002784893339333933,-0.05910679993902047
0.002785193339333934,-0.05894781462008578
0.002785493339333934,-0.05902730727955261
0.002785793339333934,-0.05855035132274772
0.002786093339333934,-0.05926578525795702
0.002786393339333934,-0.05815288802540719
0.002786693339333934,-0.05918629259848918
0.002786993339333934,-0.05934527791742486
0.002787293339333934,-0.05839136600381073
0.002787593339333934,-0.05886832196061779
0.002787893339333934,-0.05894781462008564
0.002788193339333934,-0.05862984398221426
0.002788493339333934,-0.05862984398221426
0.002788793339333934,-0.05839136600381073
0.002789093339333934,-0.05767593206860012
0.002789393339333934,-0.05831187334434289
0.002789693339333934,-0.05767593206860128
0.002789993339333934,-0.05648354217658463
0.002790293339333933,-0.05815288802540415
0.002790593339333934,-0.05751694674966372
0.002790893339333934,-0.05711948345232565
0.002791193339333934,-0.05735796143072817
0.002791493339333934,-0.05703999079285808
0.002791793339333934,-0.05743745409019659
0.002792093339333934,-0.05799390270647151
0.002792393339333934,-0.05775542472806797
0.002792693339333934,-0.05759643940913228
0.002792993339333934,-0.05878882930114995
0.002793293339333934,-0.05743745409019659
