#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BD5874
#Date Time: 2025-04-01 16:50:03.135
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 8193
#Rate: 40000 Hz
#Samples: 16384
#Channel: C1
#Type: Sample
#Window: Blackman-Harris
#Channel: C1
#Range: 5.20963 V
#Offset: 4.3754e-05 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.22099 V
#Offset: 0.000263673 V
#Attenuation: 1 X
#Channel: F1
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F2
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 100 Hz
#Period: 10 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz),Trace 1 (dBV),Phase (deg)
0,-25.60489091515643,180
2.44140625,-29.01619039189011,1.036703201287142
4.8828125,-40.80377614364139,5.847875045371643
7.32421875,-57.37476761430324,155.4471533825755
9.765625,-52.80050304540055,26.93702669587444
12.20703125,-48.52592930512655,61.01298879303007
14.6484375,-47.34275688545507,72.94619670222244
17.08984375,-51.19572526942393,84.07535444140724
19.53125,-61.76219493604155,76.28175383343127
21.97265625,-61.94135444913441,164.7885317517702
24.4140625,-62.19025922625441,137.6985619200323
26.85546875,-56.67872918527222,88.99416546772672
29.296875,-51.14256103087009,93.80049468237117
31.73828125,-51.94494720506757,113.8488968729771
34.1796875,-58.0476089354956,151.2403098831524
36.62109375,-71.3260620843125,125.5188476023813
39.0625,-62.09847842418375,70.64224653219908
41.50390625,-63.70617698078655,137.5491827004242
43.9453125,-57.57911981382084,8.223707939234504
46.38671875,-56.77581256185587,14.7072503961278
48.828125,-61.57127503668807,17.731223028899
51.26953125,-64.78162373567972,31.13212238551345
53.7109375,-56.40413440200331,24.33164962963853
56.15234375,-53.62364910352618,18.37512989305358
58.59375,-60.11398114307429,42.52646442791476
61.03515625,-57.85107346158397,127.0388715908696
63.4765625,-59.70819367247582,108.9330618312092
65.91796875,-58.19897616103085,30.89044735072478
68.359375,-57.16138364378989,11.83468387819364
70.80078125,-60.0137902568643,149.2948666891259
73.2421875,-56.23940075522164,117.2729957775758
75.68359375,-55.57944692908083,125.1968572919866
78.125,-58.70975851165812,155.3045407480391
80.56640625,-62.63819717072732,31.32168197494152
83.0078125,-63.5556827138343,88.735835398568
85.44921875,-62.89903006668623,126.0069245998288
87.890625,-62.4519866383826,117.7907046416941
90.33203125,-60.08530023148567,75.02553117293802
92.7734375,-49.73316343334765,8.318543298226956
95.21484375,-26.82030383245105,20.88226619258992
97.65625,-16.29295252246518,21.59524333692702
100.09765625,-13.22185425618065,21.76744768684051
102.5390625,-16.86458107063317,21.81518257955696
104.98046875,-28.09808249434023,21.38049567491023
107.421875,-50.65091785984872,6.113558759057719
109.86328125,-57.64571449024668,136.195952178781
112.3046875,-56.22855090745644,150.8934747354764
114.74609375,-60.11583701985261,144.2757078365383
117.1875,-68.31714685517042,88.84566195547703
119.62890625,-67.1380398324054,165.921321453032
122.0703125,-61.04855025729969,122.3254609505299
124.51171875,-58.12086345820227,103.3402528008986
126.953125,-57.84194607244216,92.94187385803501
129.39453125,-62.15621391146933,81.70323139212077
131.8359375,-67.01022337201913,163.9132847382053
134.27734375,-59.15772963895843,122.6905410025689
136.71875,-58.52834999957179,103.1789805863931
139.16015625,-62.89117084548641,81.2172041982426
141.6015625,-71.21825570065508,89.37028293260107
144.04296875,-65.70314538972082,140.3575898503217
146.484375,-65.4074352571066,142.3181183867519
148.92578125,-80.85080246081648,62.1674145011747
151.3671875,-71.07615275126682,117.8384887063456
153.80859375,-90.90849775728924,91.41926336165605
156.25,-70.60175714569881,113.8877622689119
158.69140625,-67.92218964247482,112.6858191873667
161.1328125,-71.45481327305853,134.3049240216224
163.57421875,-69.25283763446083,80.52159826825958
166.015625,-62.3480090146041,116.3066284884877
168.45703125,-63.38486166143556,131.4696453505768
170.8984375,-81.38365206540192,113.3401048349169
173.33984375,-68.87584104498632,160.2304199246648
175.78125,-66.73045656923344,26.29748174132596
178.22265625,-62.3676623726848,73.07902562617056
180.6640625,-62.47427866885302,108.9645884771647
183.10546875,-64.65929934547748,177.4949602054699
185.546875,-61.61919703551827,49.49232826896856
187.98828125,-61.19862428309204,61.70357510093678
190.4296875,-64.21754695983348,53.98014597533013
192.87109375,-70.6455030957941,43.86956595591221
195.3125,-69.34020175147624,129.1504587906493
197.75390625,-59.03125550559451,139.0625941507317
200.1953125,-56.05847361239008,138.0760979362183
